release_date,numRatings,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10
2015-01-08,348,visual_novel,anime,female_protagonist,indie,nudity,rpg,violent,singleplayer,dating_sim,romance
2014-10-28,39,indie,space,action,,,,,,,
2014-11-21,326,racing,simulation,action,,,,,,,
2016-08-23,2660,local_co_op,strategy,turn_based_strategy,funny,X2d,local_multiplayer,memes,comedy,singleplayer,turn_based
2015-07-23,457,indie,platformer,atmospheric,X2d,singleplayer,difficult,great_soundtrack,action,adventure,
2016-06-09,3857,swordplay,medieval,massively_multiplayer,rpg,crafting,mmorpg,pvp,indie,early_access,great_soundtrack
2018-07-13,2417,crafting,building,massively_multiplayer,exploration,base_building,pvp,co_op,early_access,hunting,rpg
2016-04-05,822,design_._illustration,vr,vr_only,hand_drawn,singleplayer,casual,,,,
2014-11-12,51,local_co_op,top_down_shooter,split_screen,indie,rpg,strategy,sci_fi,action_rpg,tower_defense,action
2014-10-08,32,indie,platformer,,,,,,,,
2015-07-02,994,dark_humor,point_._click,indie,female_protagonist,fantasy,dark,singleplayer,adventure,puzzle,
2014-10-22,331,indie,platformer,retro,pixel_graphics,X2d,great_soundtrack,singleplayer,adventure,,
2014-11-20,281,stealth,female_protagonist,indie,heist,casual,singleplayer,great_soundtrack,action,,
2014-11-24,98,hidden_object,casual,point_._click,,,,,,,
2014-10-09,48,simulation,pirates,classic,adventure,,,,,,
2014-10-09,78,simulation,classic,pixel_graphics,adventure,,,,,,
2014-10-09,302,simulation,turn_based_strategy,classic,strategy,retro,X4x,pixel_graphics,adventure,,
2014-11-07,7134,rpgmaker,interactive_fiction,surreal,indie,story_rich,great_soundtrack,pixel_graphics,short,emotional,singleplayer
2014-10-30,182,rpg,indie,casual,great_soundtrack,adventure,action,,,,
2015-04-27,28,casual,indie,point_._click,adventure,,,,,,
2015-07-23,77,twin_stick_shooter,indie,bullet_hell,action,,,,,,
2016-06-07,983,rogue_lite,X1980s,rpg,indie,post_apocalyptic,rogue_like,singleplayer,dungeon_crawler,comedy,funny
2015-07-09,82,indie,female_protagonist,puzzle,adventure,action,,,,,
2016-08-02,609,controller,indie,female_protagonist,singleplayer,atmospheric,dark,great_soundtrack,difficult,horror,survival_horror
2014-10-15,56,hidden_object,casual,indie,puzzle,,,,,,
2015-03-26,633,match_3,mechs,rogue_lite,strategy,indie,rpg,steampunk,puzzle,perma_death,casual
2014-10-10,355,sci_fi,cyberpunk,classic,singleplayer,rpg,atmospheric,action,fps,adventure,multiplayer
2018-03-06,28,indie,funny,platformer,adventure,action,,,,,
2018-02-06,1574,sailing,naval,crafting,exploration,pirates,singleplayer,indie,rpg,procedural_generation,early_access
2015-10-08,461,rogue_lite,X6dof,vr,beautiful,indie,rogue_like,great_soundtrack,exploration,atmospheric,procedural_generation
2015-04-09,5262,controller,simulation,funny,comedy,physics,intentionally_awkward_controls,difficult,indie,singleplayer,X3d_platformer
2014-10-23,61,strategy,rts,action,adventure,,,,,,
2014-10-17,30,vampire,cyberpunk,point_._click,horror,classic,rpg,adventure,,,
2014-10-17,128,X1990s,rpg,classic,medieval,historical,pixel_graphics,retro,singleplayer,adventure,open_world
2014-10-17,17,X1990s,point_._click,classic,fantasy,pixel_graphics,adventure,,,,
2014-10-17,110,simulation,classic,retro,historical,strategy,adventure,,,,
2014-12-15,23,indie,rpg,early_access,online_co_op,adventure,open_world,,,,
2015-04-09,24,rpg,retro,jrpg,fantasy,,,,,,
2016-05-26,17,rpg,,,,,,,,,
2017-03-08,1445,arena_shooter,indie,fast_paced,early_access,action,fps,multiplayer,competitive,first_person,shooter
2014-10-27,3129,soundtrack,god_game,city_builder,strategy,simulation,pixel_graphics,base_building,indie,early_access,tower_defense
2014-11-07,275,match_3,indie,rpg,puzzle,adventure,,,,,
2015-12-07,350,simulation,rpg,indie,romance,jrpg,mystery,visual_novel,agriculture,,
2014-11-18,567,visual_novel,story_rich,indie,point_._click,detective,atmospheric,great_soundtrack,choices_matter,singleplayer,dark_fantasy
2014-11-05,84,simulation,,,,,,,,,
2014-10-17,26,X1990s,point_._click,classic,adventure,,,,,,
2014-10-23,56,strategy,sci_fi,turn_based,,,,,,,
2014-10-23,38,strategy,classic,turn_based,,,,,,,
2014-10-23,73,racing,classic,post_apocalyptic,action,fps,,,,,
2014-10-23,133,mechs,cyberpunk,third_person_shooter,robots,classic,sci_fi,action,,,
2014-12-03,540,indie,platformer,pixel_graphics,surreal,retro,great_soundtrack,comedy,difficult,action,adventure
2016-08-16,97,rogue_lite,top_down_shooter,indie,bullet_hell,pixel_graphics,X2d,early_access,local_multiplayer,rogue_like,action
2014-10-17,27,text_based,choose_your_own_adventure,interactive_fiction,indie,rpg,,,,,
2017-09-05,225,vr,horror,indie,psychological_horror,atmospheric,puzzle,exploration,survival_horror,adventure,action
2014-11-14,292,asynchronous_multiplayer,strategy,turn_based,turn_based_strategy,top_down,sci_fi,cyberpunk,great_soundtrack,tactical,
2014-11-20,37,beat_em_up,arcade,indie,female_protagonist,action,adventure,zombies,,,
2015-04-15,14,indie,action,,,,,,,,
2015-01-16,46,sports,hunting,action,,,,,,,
2014-11-14,57,indie,casual,,,,,,,,
2015-04-28,105,early_access,indie,adventure,action,survival,zombies,sandbox,multiplayer,,
2015-01-20,38,indie,rpg,early_access,adventure,action,,,,,
2015-02-13,1314,text_based,rogue_lite,strategy_rpg,rpg,indie,retro,rogue_like,great_soundtrack,dungeon_crawler,strategy
2014-10-22,41,vampire,indie,puzzle,,,,,,,
2014-12-03,79,strategy,casual,management,singleplayer,sports,simulation,action,tactical,,
2014-11-24,108,hidden_object,casual,point_._click,sci_fi,adventure,,,,,
2014-12-10,23,chess,strategy,casual,,,,,,,
2014-10-30,47,simulation,flight,world_war_ii,,,,,,,
2014-10-30,69,simulation,flight,classic,stealth,retro,,,,,
2014-10-30,18,simulation,flight,classic,retro,,,,,,
2015-02-27,442,indie,platformer,pixel_graphics,X2d,atmospheric,singleplayer,adventure,,,
2014-10-27,37,indie,,,,,,,,,
2014-10-22,83,rpgmaker,indie,rpg,simulation,jrpg,adventure,,,,
2015-11-19,95,grid_based_movement,rpg,dungeon_crawler,indie,early_access,fantasy,great_soundtrack,adventure,action,first_person
2015-06-23,5545,character_action_game,spectacle_fighter,stylized,beat_em_up,remake,controller,hack_and_slash,great_soundtrack,singleplayer,difficult
2018-04-12,433,detective,strategy,indie,early_access,simulation,stealth,mystery,assassin,multiplayer,action
2015-02-19,2431,building,space,strategy,indie,X2d,singleplayer,top_down,exploration,sci_fi,great_soundtrack
2014-12-04,161,vr,indie,early_access,simulation,sports,action,,,,
2015-02-03,200,lovecraftian,indie,horror,puzzle,atmospheric,dark,singleplayer,survival_horror,psychological_horror,adventure
2015-04-29,74,rogue_lite,rpg,indie,hack_and_slash,great_soundtrack,rogue_like,action,,,
2014-10-24,51,indie,early_access,adventure,action,sandbox,,,,,
2014-10-29,99,casual,indie,music,great_soundtrack,puzzle,action,,,,
2016-12-07,14,shoot_em_up,indie,action,,,,,,,
2015-04-30,848,metroidvania,puzzle_platformer,indie,platformer,stealth,puzzle,singleplayer,X2d,action,adventure
2015-04-27,5118,base_building,singleplayer,post_apocalyptic,rpg,simulation,survival_horror,atmospheric,crafting,gore,co_op
2015-11-02,1612,X3d_platformer,platformer,great_soundtrack,singleplayer,fast_paced,parkour,colorful,comedy,family_friendly,memes
2015-04-21,430,time_attack,local_co_op,X4_player_local,indie,platformer,dinosaurs,pixel_graphics,racing,retro,difficult
2014-10-24,21,indie,visual_novel,adventure,action,,,,,,
2015-01-23,2645,beat_em_up,local_co_op,side_scroller,X4_player_local,arcade,anime,cute,pixel_graphics,female_protagonist,hack_and_slash
2015-04-30,157,baseball,arcade,sports,simulation,indie,retro,,,,
2014-11-06,21,strategy,world_war_ii,,,,,,,,
2014-11-06,33,X1990s,strategy,retro,classic,,,,,,
2014-11-06,51,X1990s,classic,retro,action,fps,first_person,shooter,,,
2014-11-06,190,X1990s,classic,retro,war,action,fps,shooter,,,
2014-11-06,16,simulation,classic,,,,,,,,
2014-11-06,23,submarine,naval,simulation,classic,retro,,,,,
2014-11-06,17,naval,simulation,world_war_ii,retro,,,,,,
2014-12-09,128,experimental,indie,sports,platformer,singleplayer,short,multiple_endings,casual,great_soundtrack,adventure
2015-01-09,92,rogue_lite,vr,rpg,indie,procedural_generation,rogue_like,futuristic,sci_fi,action_rpg,stealth
2014-10-28,807,walking_simulator,psychological_horror,exploration,story_rich,indie,horror,short,atmospheric,adventure,first_person
2015-05-27,956,cats,kickstarter,vr,simulation,funny,indie,casual,singleplayer,cute,destruction
2015-02-09,67,software_training,design_._illustration,game_development,utilities,rpgmaker,animation_._modeling,education,early_access,,
2015-03-31,421,villain_protagonist,strategy,base_building,rpg,rogue_like,early_access,fantasy,singleplayer,pixel_graphics,X2d
2015-03-04,31,indie,point_._click,sci_fi,space,exploration,singleplayer,story_rich,adventure,first_person,
2016-10-24,182,indie,rpg,simulation,space,building,X2d,action,,,
2015-01-29,299,cats,arcade,X4_player_local,score_attack,indie,local_multiplayer,retro,cartoony,cute,singleplayer
2015-08-19,281,local_co_op,indie,rpg,pixel_graphics,action_rpg,co_op,fantasy,fast_paced,platformer,X2d
2014-11-19,895,side_scroller,casual,indie,X2d,platformer,action,adventure,,,
2015-02-13,72,on_rails_shooter,simulation,casual,action,,,,,,
2015-08-24,1163,jrpg,rpg,classic,remake,story_rich,great_soundtrack,singleplayer,fantasy,cult_classic,anime
2016-03-03,157,point_._click,X2d,indie,adventure,,,,,,
2015-10-16,31,casual,indie,action,,,,,,,
2014-11-20,329,simulation,space,indie,strategy,early_access,rpg,sci_fi,space_sim,X2d,action
2014-11-11,163,psychedelic,abstract,indie,,,,,,,
2014-10-29,15,sports,indie,racing,early_access,,,,,,
2015-10-21,525,top_down_shooter,indie,early_access,survival_horror,horror,top_down,atmospheric,great_soundtrack,pixel_graphics,action
2015-05-28,1438,underwater,horror,co_op,gore,early_access,exploration,indie,singleplayer,blood,survival_horror
2014-12-11,112,indie,strategy,simulation,rpg,,,,,,
2015-05-15,83,simulation,indie,puzzle,level_editor,great_soundtrack,physics,space,action,,
2015-08-20,31,indie,local_multiplayer,pixel_graphics,action,,,,,,
2014-11-18,22,arcade,shoot_em_up,indie,sci_fi,action,,,,,
2014-11-21,128,wargame,cold_war,turn_based_tactics,strategy,hex_grid,singleplayer,simulation,turn_based_strategy,replay_value,tactical
2016-03-28,139,vr,arcade,racing,sci_fi,indie,futuristic,action,,,
2015-10-06,1112,stylized,dynamic_narration,kickstarter,linear,modern,cyberpunk,pixel_graphics,point_._click,indie,visual_novel
2014-11-25,15035,choose_your_own_adventure,quick_time_events,dark_humor,comedy,story_rich,choices_matter,episodic,singleplayer,point_._click,funny
2016-08-11,21,controller,massively_multiplayer,early_access,casual,rpg,action,adventure,,,
2014-12-04,285,hidden_object,casual,female_protagonist,puzzle,mystery,point_._click,singleplayer,X2d,atmospheric,family_friendly
2015-02-24,270,racing,family_friendly,anime,violent,adventure,open_world,,,,
2015-09-08,247,noir,indie,platformer,stealth,difficult,great_soundtrack,pixel_graphics,retro,X2d,singleplayer
2015-04-01,880,parody_,satire,indie,memes,casual,walking_simulator,simulation,comedy,exploration,great_soundtrack
2018-02-08,41,crowdfunded,stylized,hand_drawn,kickstarter,surreal,indie,casual,episodic,short,point_._click
2014-12-04,155,X4_player_local,western,indie,local_multiplayer,stealth,pixel_graphics,action,multiplayer,,
2014-11-13,15,indie,anime,rhythm,action,,,,,,
2015-01-29,196,surreal,puzzle_platformer,minimalist,indie,puzzle,atmospheric,mystery,singleplayer,horror,dark
2014-11-07,152,anime,strategy,rpg,indie,tower_defense,female_protagonist,singleplayer,X2d,difficult,fast_paced
2014-11-24,47,metroidvania,rpg,indie,casual,fantasy,action_rpg,adventure,action,,
2014-12-15,1945,rogue_lite,rpg,pixel_graphics,indie,rogue_like,dungeon_crawler,X2d,singleplayer,perma_death,action
2015-02-24,64,story_rich,family_friendly,point_._click,female_protagonist,great_soundtrack,blood,casual,difficult,sexual_content,adventure
2015-05-01,92,vr,casual,indie,puzzle,adventure,,,,,
2017-04-24,1199,puzzle_platformer,side_scroller,kickstarter,shoot_em_up,indie,casual,dark,atmospheric,puzzle,story_rich
2015-07-17,1365,real_time,strategy,rts,base_building,robots,sci_fi,war,indie,singleplayer,co_op
2014-11-12,148,stylized,indie,puzzle,atmospheric,X2d,female_protagonist,singleplayer,colorful,great_soundtrack,cute
2015-06-05,36,indie,casual,platformer,adventure,action,,,,,
2015-08-27,5418,beat_em_up,local_co_op,anime,controller,pirates,hack_and_slash,fighting,singleplayer,comedy,story_rich
2014-12-04,253,racing,indie,gore,classic,singleplayer,action,multiplayer,,,
2014-11-26,846,board_game,casual,X4_player_local,local_multiplayer,funny,comedy,indie,strategy,co_op,family_friendly
2018-02-13,742,X1980s,indie,pixel_graphics,great_soundtrack,X2d,retro,funny,story_rich,adventure,action
2015-11-16,150,real_time_tactics,real_time_with_pause,strategy,indie,top_down,post_apocalyptic,singleplayer,action,survival,zombies
2015-02-24,119,robots,puzzle,space,post_apocalyptic,family_friendly,singleplayer,great_soundtrack,psychological_horror,sci_fi,adventure
2015-01-29,81,superhero,comic_book,indie,point_._click,comedy,adventure,,,,
2015-04-17,172,rpgmaker,indie,rpg,fantasy,sci_fi,story_rich,anime,crafting,jrpg,adventure
2017-10-25,1757,experience,X3d_platformer,exploration,indie,atmospheric,relaxing,female_protagonist,great_soundtrack,singleplayer,flight
2015-05-01,137,simulation,casual,singleplayer,,,,,,,
2014-11-28,43,simulation,management,,,,,,,,
2014-11-14,218,simulation,management,retro,economy,,,,,,
2015-02-24,98,strategy,pirates,space,rts,adventure,action,multiplayer,,,
2014-12-11,177,puzzle_platformer,indie,casual,platformer,adventure,,,,,
2015-05-14,3271,metroidvania,side_scroller,pixel_graphics,platformer,indie,great_soundtrack,X2d,retro,sci_fi,exploration
2015-05-29,214,X4_player_local,shoot_em_up,racing,indie,female_protagonist,local_multiplayer,action,,,
2015-02-24,60,racing,family_friendly,open_world,adventure,,,,,,
2017-02-07,37,side_scroller,controller,rogue_lite,gothic,indie,retro,platformer,rogue_like,X2d,pixel_graphics
2017-03-07,11751,lego,voxel,building,exploration,family_friendly,singleplayer,early_access,funny,destruction,co_op
2015-10-21,84,twin_stick_shooter,X2d,co_op,physics,puzzle,action,,,,
2014-11-14,263,design_._illustration,utilities,animation_._modeling,,,,,,,
2015-11-26,11,indie,anime,visual_novel,adventure,,,,,,
2015-04-10,85,rpgmaker,nonlinear,rpg,indie,casual,jrpg,singleplayer,turn_based,fantasy,female_protagonist
2015-04-03,129,rpgmaker,rpg,indie,casual,exploration,jrpg,great_soundtrack,replay_value,strategy,story_rich
2015-07-10,150,rpgmaker,party_based_rpg,rpg,indie,anime,strategy,casual,pixel_graphics,replay_value,exploration
2016-04-22,116,rpgmaker,rpg,indie,casual,exploration,female_protagonist,story_rich,anime,jrpg,funny
2014-11-13,579,shoot_em_up,arcade,controller,indie,bullet_hell,X2d,retro,singleplayer,difficult,action
2014-11-20,278,naval,wargame,strategy,simulation,turn_based_strategy,military,world_war_ii,grand_strategy,turn_based,
2015-01-08,6494,base_building,crafting,space,co_op,rpg,early_access,sci_fi,indie,massively_multiplayer,singleplayer
2015-08-25,110,shoot_em_up,X4_player_local,local_co_op,rogue_lite,indie,cute,horror,pixel_graphics,action,
2017-06-21,56,card_game,indie,rpg,strategy,rogue_like,dungeon_crawler,adventure,,,
2014-11-21,1756,local_co_op,funny,early_access,comedy,indie,physics,co_op,parkour,family_friendly,memes
2015-01-20,200,indie,casual,platformer,puzzle,cute,adventure,,,,
2015-05-22,158,metroidvania,side_scroller,indie,rpg,female_protagonist,X2d,pixel_graphics,magic,platformer,adventure
2015-11-03,162,X2.5d,puzzle_platformer,side_scroller,X3d_platformer,indie,platformer,retro,pixel_graphics,robots,X2d
2015-02-02,36,puzzle_platformer,indie,dark,story_rich,dark_fantasy,historical,horror,adventure,,
2018-04-19,61,indie,horror,adventure,action,,,,,,
2014-12-03,149,rpg,indie,rogue_like,turn_based,,,,,,
2015-02-12,33,indie,pvp,blood,addictive,action,multiplayer,third_person,,,
2015-03-24,17,early_access,indie,local_multiplayer,action,,,,,,
2014-12-15,155,silent_protagonist,indie,top_down,co_op,post_apocalyptic,procedural_generation,perma_death,replay_value,difficult,realistic
2015-02-06,456,top_down_shooter,indie,violent,gore,horror,singleplayer,survival_horror,female_protagonist,psychological_horror,puzzle
2014-11-10,8883,horror,singleplayer,survival_horror,robots,psychological_horror,difficult,dark,indie,point_._click,strategy
2014-11-24,29,hidden_object,casual,point_._click,adventure,,,,,,
2014-12-10,82,programming,logic,indie,casual,puzzle,,,,,
2015-04-10,25,abstract,shoot_em_up,arena_shooter,modern,indie,strategy,X2d,bullet_hell,puzzle,singleplayer
2016-03-11,63,simulation,indie,early_access,walking_simulator,adventure,survival,open_world,,,
2014-11-21,100,X2.5d,casual,indie,puzzle,physics,atmospheric,singleplayer,difficult,family_friendly,
2014-12-18,11,indie,adventure,action,,,,,,,
2015-04-23,271,villain_protagonist,indie,strategy,casual,singleplayer,action,,,,
2014-11-20,144,indie,visual_novel,anime,cute,female_protagonist,comedy,adventure,,,
2015-01-29,1709,X3d_platformer,anime,cute,female_protagonist,rpg,indie,casual,puzzle,singleplayer,action
2014-12-17,143,indie,casual,platformer,singleplayer,family_friendly,adventure,,,,
2015-09-03,16,arcade,indie,platformer,pixel_graphics,action,,,,,
2015-11-16,658,crpg,rogue_like,rpg,indie,turn_based,strategy,fantasy,singleplayer,X2d,difficult
2015-01-13,77,rpg,indie,pixel_graphics,fantasy,co_op,singleplayer,funny,action_rpg,action,adventure
2016-07-06,150,mars,early_access,simulation,indie,building,space,crafting,sci_fi,science,space_sim
2015-02-12,48,strategy,turn_based_strategy,grand_strategy,,,,,,,
